id_fact,id_tiempo,id_pais,id_ciudad,id_red,id_equipo,sentimiento,hashtag,interacciones,alcance,compartidos,respuestas,ratio_compartidos
1856,81,4,10,4,15,Neutro,#DiaDePartido,48,588,2,4,0.0417
1857,286,7,14,2,11,Positivo,#FutbolTotal,141,1477,25,20,0.1773
1858,329,4,9,5,16,Positivo,#RumboAlMundial,33,283,5,2,0.1515
1859,134,15,32,3,20,Positivo,#GoleoElEquipo,72,1061,4,8,0.0556
1860,288,9,19,5,8,Positivo,#VamosSeleccion,252,3037,17,25,0.0675
1861,53,4,10,2,16,Positivo,#Mundial2026,722,7127,150,53,0.2078
1862,29,1,3,1,3,Negativo,#RumboAlMundial,218,2720,51,25,0.2339
1863,70,9,20,1,7,Positivo,#Campeones,72,812,11,1,0.1528
1864,300,11,24,2,5,Neutro,#VamosSeleccion,31,266,2,3,0.0645
1865,236,5,12,1,17,Positivo,#VamosSeleccion,135,1388,32,16,0.237
1866,95,4,9,2,16,Positivo,#VamosSeleccion,117,1733,15,7,0.1282
1867,294,7,15,2,4,Neutro,#VamosSeleccion,256,3324,60,35,0.2344
1868,18,1,1,2,1,Positivo,#Mundial2026,352,4336,75,15,0.2131
1869,260,9,20,5,7,Negativo,#VamosSeleccion,47,526,11,1,0.234
1870,49,7,14,1,6,Positivo,#GoleoElEquipo,83,1125,17,14,0.2048
1871,54,9,19,3,8,Positivo,#VamosSeleccion,137,2009,8,4,0.0584
1872,69,9,19,2,8,Positivo,#Mundial2026,45,442,6,7,0.1333
1873,358,10,21,2,13,Negativo,#Mundial2026,108,1216,9,6,0.0833
1874,86,7,15,3,8,Positivo,#DiaDePartido,40,346,2,1,0.05
1875,256,13,27,1,20,Negativo,#FutbolTotal,272,3237,34,18,0.125
1876,243,8,17,5,14,Negativo,#VamosSeleccion,200,2732,23,24,0.115
1877,326,4,10,2,13,Positivo,#Mundial2026,170,2118,21,27,0.1235
1878,11,9,19,5,9,Neutro,#DiaDePartido,148,1383,34,7,0.2297
1879,223,2,5,1,11,Neutro,#Campeones,100,1155,13,16,0.13
1880,62,1,3,1,2,Positivo,#Mundial2026,36,389,8,3,0.2222
1881,287,4,9,5,13,Positivo,#RumboAlMundial,289,3856,55,16,0.1903
1882,365,5,11,2,17,Positivo,#Mundial2026,59,687,8,9,0.1356
1883,98,5,12,1,17,Negativo,#DiaDePartido,100,1078,12,4,0.12
1884,9,10,21,1,4,Positivo,#Mundial2026,37,368,3,4,0.0811
1885,16,5,11,3,18,Neutro,#FutbolTotal,209,2022,47,28,0.2249
1886,56,9,20,1,8,Neutro,#DiaDePartido,55,672,9,6,0.1636
1887,215,9,20,5,7,Positivo,#Mundial2026,39,313,7,2,0.1795
1888,77,1,3,2,1,Positivo,#Mundial2026,2769,32560,451,94,0.1629
1889,31,5,11,2,17,Positivo,#RumboAlMundial,38,394,3,6,0.0789
1890,315,12,26,1,3,Neutro,#VamosSeleccion,120,1298,20,10,0.1667
1891,29,1,2,3,3,Positivo,#DiaDePartido,9,77,1,0,0.1111
1892,263,5,11,4,17,Positivo,#FanaticoDelFutbol,267,3323,34,7,0.1273
1893,296,4,10,5,15,Positivo,#Campeones,39,485,6,1,0.1538
1894,213,9,20,1,7,Positivo,#Mundial2026,90,1234,13,8,0.1444
1895,7,10,22,2,12,Positivo,#GoleoElEquipo,117,1419,11,12,0.094
1896,242,9,20,1,1,Positivo,#VamosSeleccion,60,702,5,2,0.0833
1897,275,13,28,2,13,Neutro,#Campeones,1154,14268,256,33,0.2218
1898,50,11,23,5,20,Negativo,#FanaticoDelFutbol,1285,12563,247,118,0.1922
1899,128,2,5,3,2,Positivo,#DiaDePartido,93,947,8,14,0.086
1900,179,7,16,4,9,Positivo,#FanaticoDelFutbol,379,4519,31,42,0.0818
1901,105,2,6,4,8,Negativo,#DiaDePartido,26,383,5,1,0.1923
1902,54,1,1,1,1,Neutro,#DiaDePartido,175,1586,23,8,0.1314
1903,102,5,11,4,17,Negativo,#Mundial2026,392,4236,28,69,0.0714
1904,183,4,10,2,15,Neutro,#FanaticoDelFutbol,106,890,8,13,0.0755
1905,29,4,10,5,16,Negativo,#Mundial2026,14,145,2,0,0.1429
1906,148,1,3,2,2,Positivo,#Mundial2026,136,1321,24,4,0.1765
1907,364,4,9,2,16,Positivo,#FanaticoDelFutbol,179,2436,42,11,0.2346
1908,98,1,1,2,2,Neutro,#Mundial2026,507,4735,108,59,0.213
1909,317,11,24,2,11,Positivo,#DiaDePartido,1620,15378,201,236,0.1241
1910,155,5,12,3,18,Negativo,#FanaticoDelFutbol,111,1470,21,11,0.1892
1911,127,9,20,2,3,Positivo,#FanaticoDelFutbol,308,3691,68,37,0.2208
1912,11,4,9,2,4,Positivo,#RumboAlMundial,103,1078,17,9,0.165
1913,203,15,32,3,16,Neutro,#FanaticoDelFutbol,148,1929,21,16,0.1419
1914,170,9,20,5,20,Neutro,#FanaticoDelFutbol,121,1326,8,8,0.0661
1915,36,4,10,2,1,Positivo,#DiaDePartido,169,2343,16,25,0.0947
1916,287,11,24,2,10,Positivo,#RumboAlMundial,118,1424,20,16,0.1695
1917,267,11,23,4,11,Positivo,#Mundial2026,172,1928,30,7,0.1744
1918,174,8,17,5,14,Positivo,#FanaticoDelFutbol,123,1060,19,5,0.1545
1919,177,13,28,1,5,Neutro,#Mundial2026,97,863,15,3,0.1546
1920,297,13,28,2,11,Positivo,#FutbolTotal,757,6459,126,111,0.1664
1921,256,7,14,4,6,Negativo,#VamosSeleccion,109,948,6,4,0.055
1922,255,4,9,1,11,Neutro,#RumboAlMundial,21,234,1,2,0.0476
1923,28,10,21,4,16,Neutro,#GoleoElEquipo,481,6704,33,43,0.0686
1924,122,3,7,4,13,Neutro,#Mundial2026,164,1476,23,20,0.1402
1925,289,1,3,5,2,Neutro,#Mundial2026,199,2202,37,7,0.1859
1926,168,1,3,2,4,Negativo,#Mundial2026,38,533,2,2,0.0526
1927,83,5,12,1,18,Neutro,#DiaDePartido,195,1606,21,6,0.1077
1928,262,1,3,5,1,Negativo,#DiaDePartido,10,91,2,1,0.2
1929,230,11,24,2,11,Negativo,#GoleoElEquipo,126,1811,27,9,0.2143
1930,146,5,12,4,16,Neutro,#FanaticoDelFutbol,255,3548,13,22,0.051
1931,53,7,15,2,6,Negativo,#GoleoElEquipo,217,2006,19,12,0.0876
1932,149,9,20,2,7,Positivo,#FutbolTotal,202,2738,39,34,0.1931
1933,267,7,15,1,8,Neutro,#Mundial2026,485,5423,114,53,0.2351
1934,260,12,25,1,19,Negativo,#VamosSeleccion,70,629,4,11,0.0571
1935,274,13,28,5,20,Positivo,#DiaDePartido,135,1373,23,4,0.1704
1936,275,2,5,2,17,Neutro,#VamosSeleccion,79,1056,17,7,0.2152
1937,260,4,9,1,15,Neutro,#DiaDePartido,284,2806,61,21,0.2148
1938,50,1,1,4,1,Neutro,#Mundial2026,152,2052,14,9,0.0921
1939,158,1,2,2,3,Positivo,#GoleoElEquipo,87,1090,4,8,0.046
1940,215,5,11,3,18,Positivo,#Campeones,660,7635,153,77,0.2318
1941,183,14,30,5,18,Negativo,#FutbolTotal,60,643,5,6,0.0833
1942,185,3,7,3,11,Neutro,#RumboAlMundial,873,10105,46,127,0.0527
1943,130,9,19,5,12,Negativo,#FutbolTotal,186,2295,24,26,0.129
1944,323,5,11,2,18,Negativo,#GoleoElEquipo,107,1195,23,13,0.215
1945,74,9,20,4,10,Neutro,#Mundial2026,37,456,9,4,0.2432
1946,314,3,8,1,5,Neutro,#GoleoElEquipo,401,5078,22,21,0.0549
1947,274,13,28,4,10,Neutro,#GoleoElEquipo,280,2542,17,15,0.0607
1948,213,1,3,4,9,Neutro,#DiaDePartido,72,758,14,10,0.1944
1949,28,7,14,1,7,Positivo,#Mundial2026,178,2140,28,20,0.1573
1950,158,4,9,3,14,Positivo,#GoleoElEquipo,83,1122,9,10,0.1084
1951,189,4,9,5,1,Positivo,#DiaDePartido,62,511,4,10,0.0645
1952,147,11,23,2,15,Neutro,#GoleoElEquipo,38,399,2,2,0.0526
1953,263,9,20,2,2,Neutro,#VamosSeleccion,185,2013,17,4,0.0919
1954,1,9,19,2,9,Negativo,#FanaticoDelFutbol,266,2483,39,45,0.1466
1955,98,9,19,1,9,Negativo,#VamosSeleccion,26,336,3,4,0.1154
1956,34,5,12,1,17,Positivo,#Mundial2026,187,1559,35,9,0.1872
1957,358,10,22,2,13,Positivo,#VamosSeleccion,301,3050,53,40,0.1761
1958,154,12,26,4,5,Neutro,#DiaDePartido,162,1762,32,17,0.1975
1959,279,2,4,3,6,Negativo,#VamosSeleccion,134,1922,31,8,0.2313
1960,358,15,32,2,20,Positivo,#VamosSeleccion,209,1874,43,22,0.2057
1961,78,6,13,1,1,Positivo,#RumboAlMundial,435,6274,96,8,0.2207
1962,352,6,13,3,16,Positivo,#RumboAlMundial,735,6884,49,127,0.0667
1963,307,5,11,4,6,Neutro,#Mundial2026,35,359,4,3,0.1143
1964,84,4,9,4,8,Positivo,#GoleoElEquipo,230,2203,15,7,0.0652
1965,362,5,11,4,16,Positivo,#Mundial2026,217,2019,29,14,0.1336
1966,15,15,31,3,3,Positivo,#DiaDePartido,33,489,3,4,0.0909
1967,353,7,15,2,6,Neutro,#DiaDePartido,28,282,6,4,0.2143
1968,15,15,31,1,20,Positivo,#Campeones,381,3692,90,51,0.2362
1969,18,11,24,5,10,Negativo,#FutbolTotal,257,2522,31,5,0.1206
1970,9,4,9,3,16,Negativo,#Mundial2026,160,1401,16,15,0.1
1971,127,13,27,1,16,Negativo,#FutbolTotal,226,2196,34,25,0.1504
1972,194,4,9,1,20,Positivo,#DiaDePartido,202,2524,20,13,0.099
1973,98,4,9,2,16,Positivo,#FutbolTotal,383,3094,37,40,0.0966
1974,89,9,20,1,9,Neutro,#RumboAlMundial,99,1354,19,17,0.1919
1975,91,4,9,3,9,Positivo,#FutbolTotal,345,3691,64,22,0.1855
1976,129,5,12,2,18,Negativo,#Mundial2026,141,2000,9,23,0.0638
1977,203,9,20,5,8,Negativo,#FanaticoDelFutbol,216,2003,41,24,0.1898
1978,344,4,10,4,4,Negativo,#Mundial2026,441,4453,38,78,0.0862
1979,63,6,13,2,13,Neutro,#GoleoElEquipo,304,2540,28,28,0.0921
1980,181,9,19,2,9,Negativo,#DiaDePartido,386,4465,73,20,0.1891
1981,266,9,19,5,8,Positivo,#Campeones,45,492,8,7,0.1778
1982,32,13,28,2,14,Negativo,#GoleoElEquipo,104,1031,7,8,0.0673
1983,250,5,12,2,20,Positivo,#Mundial2026,134,1828,7,20,0.0522
1984,126,9,20,2,15,Positivo,#FutbolTotal,444,4898,24,21,0.0541
1985,196,3,8,2,3,Neutro,#FutbolTotal,169,1790,30,20,0.1775
1986,202,4,10,1,18,Negativo,#GoleoElEquipo,256,2708,45,8,0.1758
1987,111,9,19,5,8,Positivo,#DiaDePartido,74,665,12,4,0.1622
1988,188,5,11,5,7,Neutro,#Campeones,615,5322,80,104,0.1301
1989,283,13,27,5,8,Negativo,#FanaticoDelFutbol,55,447,11,5,0.2
1990,358,13,27,3,3,Positivo,#RumboAlMundial,235,3304,17,30,0.0723
1991,47,1,3,3,1,Negativo,#DiaDePartido,492,4733,64,67,0.1301
1992,41,5,11,5,17,Positivo,#Campeones,658,8040,65,90,0.0988
1993,105,8,17,4,11,Positivo,#Mundial2026,23,305,1,1,0.0435
1994,21,4,9,2,15,Neutro,#Mundial2026,107,1019,17,6,0.1589
1995,48,6,13,3,8,Neutro,#VamosSeleccion,184,2254,40,3,0.2174
1996,173,4,10,5,11,Positivo,#DiaDePartido,95,1049,5,7,0.0526
1997,21,15,32,4,20,Positivo,#FutbolTotal,383,5640,61,15,0.1593
1998,179,12,25,5,19,Positivo,#DiaDePartido,212,2270,31,23,0.1462
1999,177,13,28,5,2,Positivo,#Mundial2026,546,6447,109,37,0.1996
2000,132,14,29,3,13,Positivo,#GoleoElEquipo,45,651,5,5,0.1111
2001,112,14,29,5,19,Positivo,#VamosSeleccion,245,3215,32,32,0.1306
2002,183,11,23,1,11,Positivo,#Mundial2026,77,1125,14,13,0.1818
2003,107,1,1,4,5,Negativo,#RumboAlMundial,69,991,8,11,0.1159
2004,47,15,32,5,1,Neutro,#RumboAlMundial,800,11519,162,100,0.2025
2005,279,3,7,3,17,Neutro,#FutbolTotal,84,1182,6,14,0.0714
2006,203,9,20,1,7,Positivo,#Campeones,227,2698,23,20,0.1013
2007,70,13,27,5,13,Neutro,#DiaDePartido,250,2079,51,31,0.204
2008,138,5,11,5,17,Negativo,#FanaticoDelFutbol,9,104,0,1,0.0
2009,220,1,1,4,20,Positivo,#RumboAlMundial,923,12268,199,108,0.2156
2010,266,5,12,1,18,Neutro,#VamosSeleccion,607,5575,133,86,0.2191
2011,357,1,3,2,1,Neutro,#GoleoElEquipo,67,584,13,1,0.194
2012,329,14,29,2,18,Neutro,#VamosSeleccion,118,1311,24,11,0.2034
2013,319,4,9,1,15,Neutro,#Campeones,198,2703,14,33,0.0707
2014,258,4,9,1,9,Positivo,#Campeones,301,3392,35,30,0.1163
2015,302,7,14,1,4,Negativo,#VamosSeleccion,137,1916,32,7,0.2336
2016,202,3,8,3,16,Neutro,#GoleoElEquipo,271,3589,63,6,0.2325
2017,196,6,13,1,5,Negativo,#FutbolTotal,379,5533,30,61,0.0792
2018,83,13,28,1,3,Positivo,#Campeones,129,1464,17,10,0.1318
2019,168,5,11,5,14,Negativo,#Mundial2026,136,1225,31,23,0.2279
2020,208,4,10,5,16,Positivo,#Mundial2026,67,857,12,10,0.1791
2021,142,11,23,1,10,Negativo,#GoleoElEquipo,240,2414,42,7,0.175
2022,183,4,9,1,16,Positivo,#Mundial2026,241,2244,43,20,0.1784
2023,309,9,20,5,1,Neutro,#RumboAlMundial,133,1667,27,4,0.203
2024,28,4,9,1,15,Neutro,#Mundial2026,164,2174,21,13,0.128
2025,363,1,1,3,2,Positivo,#FanaticoDelFutbol,665,9746,135,67,0.203
2026,356,9,19,3,8,Negativo,#Mundial2026,308,3180,57,11,0.1851
2027,333,1,1,2,13,Neutro,#Mundial2026,34,422,7,3,0.2059
2028,236,14,29,3,7,Negativo,#Mundial2026,10,106,1,0,0.1
2029,33,4,10,3,16,Neutro,#GoleoElEquipo,80,904,4,8,0.05
2030,315,5,12,5,1,Positivo,#Mundial2026,167,1797,30,8,0.1796
2031,141,14,30,5,17,Negativo,#VamosSeleccion,10,134,1,0,0.1
2032,50,1,1,1,2,Neutro,#GoleoElEquipo,69,892,8,11,0.1159
2033,175,8,17,3,14,Negativo,#FanaticoDelFutbol,57,689,10,6,0.1754
2034,218,1,2,4,2,Neutro,#RumboAlMundial,52,458,5,3,0.0962
2035,219,4,9,5,10,Negativo,#DiaDePartido,56,585,10,2,0.1786
2036,174,12,26,5,19,Negativo,#FanaticoDelFutbol,83,863,19,11,0.2289
2037,161,7,14,2,6,Positivo,#FutbolTotal,121,1111,17,17,0.1405
2038,253,8,18,1,14,Neutro,#Mundial2026,77,1108,8,10,0.1039
2039,156,1,1,3,1,Neutro,#Mundial2026,482,4273,98,53,0.2033
2040,318,9,20,3,13,Positivo,#VamosSeleccion,343,3994,40,39,0.1166
2041,314,3,8,5,17,Neutro,#DiaDePartido,121,1374,16,12,0.1322
2042,40,8,17,5,14,Negativo,#Mundial2026,118,1444,27,9,0.2288
2043,168,5,11,3,18,Neutro,#Campeones,170,1903,38,29,0.2235
2044,214,2,6,1,2,Neutro,#DiaDePartido,274,2394,28,7,0.1022
2045,153,9,19,5,7,Neutro,#DiaDePartido,74,683,16,2,0.2162
2046,281,8,18,5,14,Positivo,#Mundial2026,445,4992,45,72,0.1011
2047,8,8,17,2,14,Positivo,#Mundial2026,396,4344,32,11,0.0808
2048,122,8,18,1,19,Neutro,#FanaticoDelFutbol,143,1743,22,14,0.1538
2049,279,9,20,5,8,Positivo,#RumboAlMundial,855,8241,195,78,0.2281
2050,65,8,18,4,14,Positivo,#VamosSeleccion,1814,18769,296,108,0.1632
2051,99,9,19,1,9,Positivo,#GoleoElEquipo,92,1322,11,12,0.1196
2052,64,15,31,1,3,Positivo,#FanaticoDelFutbol,170,1530,34,6,0.2
2053,136,2,5,3,11,Negativo,#GoleoElEquipo,447,5962,59,26,0.132
2054,130,4,10,1,15,Positivo,#VamosSeleccion,110,1184,12,9,0.1091
2055,27,9,20,5,12,Neutro,#Campeones,223,3301,43,26,0.1928
2056,3,7,14,1,7,Neutro,#VamosSeleccion,181,1832,28,30,0.1547
2057,252,5,11,2,2,Positivo,#FutbolTotal,1088,15486,83,87,0.0763
2058,212,5,12,2,17,Negativo,#FutbolTotal,46,573,8,3,0.1739
2059,365,9,19,3,8,Positivo,#DiaDePartido,1022,10760,250,140,0.2446
2060,186,9,20,1,1,Neutro,#Mundial2026,193,2598,19,32,0.0984
2061,70,7,16,4,5,Positivo,#VamosSeleccion,72,1026,16,11,0.2222
2062,365,4,9,2,1,Positivo,#Mundial2026,55,722,7,6,0.1273
2063,281,5,11,2,17,Neutro,#FutbolTotal,139,1857,16,11,0.1151
2064,107,13,28,3,12,Negativo,#RumboAlMundial,305,3097,44,51,0.1443
2065,330,5,11,1,17,Neutro,#Mundial2026,255,2967,20,23,0.0784
2066,169,1,2,5,2,Negativo,#VamosSeleccion,135,1975,12,4,0.0889
2067,34,1,1,5,3,Neutro,#DiaDePartido,291,2595,48,23,0.1649
2068,87,7,15,3,20,Neutro,#DiaDePartido,365,3075,87,56,0.2384
2069,17,1,3,2,4,Positivo,#Mundial2026,362,3220,19,62,0.0525
2070,176,4,10,1,16,Neutro,#Mundial2026,113,1307,14,11,0.1239
2071,94,7,16,1,13,Negativo,#FanaticoDelFutbol,401,3668,30,42,0.0748
2072,295,12,25,5,19,Positivo,#RumboAlMundial,201,2427,25,22,0.1244
2073,120,4,10,1,19,Negativo,#Mundial2026,95,1289,5,3,0.0526
2074,342,9,19,1,8,Positivo,#VamosSeleccion,139,1946,28,20,0.2014
2075,13,13,28,1,1,Negativo,#Mundial2026,86,1037,13,11,0.1512
2076,122,12,26,4,19,Negativo,#FanaticoDelFutbol,247,3193,26,31,0.1053
2077,22,11,24,2,11,Positivo,#DiaDePartido,17,177,2,0,0.1176
2078,62,4,9,2,7,Positivo,#GoleoElEquipo,213,2647,30,26,0.1408
2079,216,2,4,1,16,Neutro,#VamosSeleccion,70,725,6,12,0.0857
2080,39,5,11,2,11,Neutro,#VamosSeleccion,52,436,6,2,0.1154
2081,281,12,26,2,19,Negativo,#Campeones,152,2169,9,13,0.0592
2082,14,2,4,1,6,Positivo,#DiaDePartido,64,517,15,11,0.2344
2083,364,5,11,5,12,Positivo,#Mundial2026,66,790,15,7,0.2273
2084,204,8,17,2,14,Positivo,#RumboAlMundial,1125,14973,253,36,0.2249
2085,153,7,14,2,9,Neutro,#VamosSeleccion,251,2033,49,14,0.1952
2086,266,5,12,3,13,Positivo,#Mundial2026,58,830,13,5,0.2241
2087,301,2,4,1,6,Neutro,#Mundial2026,225,3306,11,37,0.0489
2088,101,7,16,2,6,Positivo,#RumboAlMundial,226,1947,46,15,0.2035
2089,165,1,2,3,11,Neutro,#GoleoElEquipo,261,3396,64,18,0.2452
2090,104,11,23,1,17,Positivo,#VamosSeleccion,1655,13974,322,101,0.1946
2091,237,8,18,1,3,Negativo,#VamosSeleccion,138,1828,32,12,0.2319
2092,84,11,23,2,10,Positivo,#VamosSeleccion,203,2505,21,11,0.1034
2093,226,2,5,2,11,Neutro,#VamosSeleccion,166,2199,35,4,0.2108
2094,36,1,3,4,20,Positivo,#DiaDePartido,567,5476,130,82,0.2293
2095,301,8,18,1,14,Positivo,#DiaDePartido,102,919,21,4,0.2059
2096,168,11,24,1,11,Positivo,#VamosSeleccion,96,1118,13,3,0.1354
2097,224,14,29,2,2,Neutro,#DiaDePartido,193,2371,24,14,0.1244
2098,288,5,11,4,17,Positivo,#Campeones,88,963,6,9,0.0682
2099,115,11,24,5,11,Neutro,#FutbolTotal,137,1137,23,9,0.1679
2100,78,1,1,4,1,Positivo,#RumboAlMundial,33,450,8,4,0.2424
2101,56,1,1,5,3,Neutro,#RumboAlMundial,199,2473,32,19,0.1608
2102,169,5,11,1,11,Neutro,#Campeones,159,1612,20,16,0.1258
2103,46,7,14,5,4,Positivo,#Mundial2026,297,4156,39,39,0.1313
2104,112,5,11,2,18,Positivo,#Mundial2026,38,463,5,3,0.1316
2105,117,14,30,1,19,Positivo,#DiaDePartido,697,9919,167,33,0.2396
2106,180,2,4,5,8,Positivo,#FanaticoDelFutbol,526,6999,95,28,0.1806
2107,138,5,12,1,5,Neutro,#FanaticoDelFutbol,766,6413,76,130,0.0992
2108,322,13,28,2,6,Negativo,#FanaticoDelFutbol,379,5216,66,10,0.1741
2109,267,14,29,1,6,Negativo,#VamosSeleccion,86,1157,17,4,0.1977
2110,168,4,10,1,15,Positivo,#Campeones,147,1749,8,16,0.0544
2111,205,1,1,2,1,Positivo,#FutbolTotal,104,993,15,11,0.1442
2112,218,5,11,3,18,Positivo,#RumboAlMundial,51,700,8,5,0.1569
2113,201,7,15,1,4,Positivo,#FutbolTotal,202,2802,17,27,0.0842
2114,185,12,26,2,19,Neutro,#GoleoElEquipo,678,6062,132,114,0.1947
2115,212,4,10,4,17,Negativo,#Mundial2026,158,2295,32,19,0.2025
2116,153,9,19,1,7,Positivo,#DiaDePartido,15,132,0,1,0.0
2117,140,2,5,5,16,Positivo,#Mundial2026,24,274,5,1,0.2083
2118,351,1,1,4,17,Neutro,#Mundial2026,62,625,15,9,0.2419
2119,233,4,10,5,12,Neutro,#VamosSeleccion,211,2716,49,19,0.2322
2120,36,8,18,3,14,Positivo,#DiaDePartido,254,3391,20,38,0.0787
2121,329,11,24,5,11,Negativo,#GoleoElEquipo,38,495,8,4,0.2105
2122,345,11,24,5,11,Positivo,#FanaticoDelFutbol,4482,36559,226,499,0.0504
2123,146,5,12,2,18,Positivo,#GoleoElEquipo,90,1133,16,5,0.1778
2124,305,4,10,1,16,Positivo,#DiaDePartido,552,5084,89,39,0.1612
2125,322,4,9,3,15,Negativo,#RumboAlMundial,2155,25001,261,53,0.1211
2126,305,4,9,3,2,Positivo,#RumboAlMundial,103,1044,24,11,0.233
2127,55,11,23,4,9,Neutro,#Mundial2026,475,6074,61,70,0.1284
2128,290,7,15,3,10,Positivo,#Campeones,1016,13760,156,107,0.1535
2129,335,11,24,5,10,Positivo,#RumboAlMundial,57,526,6,4,0.1053
2130,28,9,19,5,15,Positivo,#VamosSeleccion,10,103,2,0,0.2
2131,251,12,26,2,15,Neutro,#VamosSeleccion,87,1304,5,5,0.0575
2132,91,1,1,4,19,Positivo,#FanaticoDelFutbol,126,1453,28,12,0.2222
2133,224,8,18,1,12,Negativo,#VamosSeleccion,301,4247,66,6,0.2193
2134,350,9,20,2,8,Positivo,#FanaticoDelFutbol,639,5525,106,63,0.1659
2135,95,5,12,1,17,Neutro,#GoleoElEquipo,52,427,3,2,0.0577
2136,126,5,11,5,3,Negativo,#Mundial2026,156,2332,12,27,0.0769
2137,208,4,10,1,16,Neutro,#DiaDePartido,1197,10223,233,119,0.1947
2138,257,7,14,2,1,Neutro,#DiaDePartido,112,1049,8,9,0.0714
2139,236,8,18,4,8,Positivo,#Mundial2026,35,355,4,3,0.1143
2140,41,1,1,2,3,Negativo,#DiaDePartido,149,1400,10,25,0.0671
2141,224,14,29,1,14,Neutro,#Campeones,32,475,5,1,0.1562
2142,195,7,16,1,4,Positivo,#GoleoElEquipo,75,674,17,4,0.2267
2143,46,9,19,1,9,Positivo,#DiaDePartido,53,527,12,6,0.2264
2144,169,6,13,5,12,Negativo,#RumboAlMundial,33,355,4,2,0.1212
2145,39,15,31,5,19,Neutro,#Mundial2026,165,2255,38,21,0.2303
2146,103,4,10,1,16,Neutro,#DiaDePartido,164,1955,10,11,0.061
2147,125,9,19,5,7,Negativo,#VamosSeleccion,96,1084,17,11,0.1771
2148,166,4,9,1,16,Negativo,#VamosSeleccion,352,4401,66,52,0.1875
2149,113,11,24,2,11,Positivo,#VamosSeleccion,337,2930,69,48,0.2047
2150,267,9,20,4,7,Positivo,#GoleoElEquipo,525,5524,129,16,0.2457
2151,99,12,25,1,19,Neutro,#FutbolTotal,644,9654,141,43,0.2189
2152,29,1,1,2,1,Neutro,#GoleoElEquipo,467,6347,38,46,0.0814
2153,151,3,7,5,8,Positivo,#Mundial2026,324,3165,51,11,0.1574
2154,224,14,30,1,9,Positivo,#FutbolTotal,90,783,12,5,0.1333
2155,248,14,29,1,19,Positivo,#FutbolTotal,132,1139,6,9,0.0455
2156,11,10,22,2,12,Neutro,#Campeones,60,865,6,9,0.1
2157,280,1,2,1,1,Positivo,#DiaDePartido,322,4388,71,34,0.2205
2158,218,6,13,1,6,Negativo,#GoleoElEquipo,274,3607,14,16,0.0511
2159,356,5,11,1,14,Neutro,#RumboAlMundial,242,3220,55,31,0.2273
2160,242,7,14,5,5,Negativo,#RumboAlMundial,1642,14275,163,62,0.0993
2161,288,1,2,5,11,Positivo,#RumboAlMundial,130,1427,19,8,0.1462
2162,135,13,28,2,3,Positivo,#Mundial2026,118,1008,25,4,0.2119
2163,140,5,11,1,18,Neutro,#DiaDePartido,95,984,23,12,0.2421
2164,312,9,20,1,11,Positivo,#RumboAlMundial,629,6821,143,42,0.2273
2165,151,1,1,2,2,Neutro,#Mundial2026,359,3821,28,46,0.078
2166,300,7,15,5,20,Neutro,#FanaticoDelFutbol,198,1709,14,17,0.0707
2167,22,10,22,2,11,Positivo,#DiaDePartido,99,971,7,12,0.0707
2168,79,10,22,1,13,Negativo,#VamosSeleccion,68,891,8,10,0.1176
2169,10,4,10,2,20,Neutro,#FutbolTotal,337,3508,64,20,0.1899
2170,62,1,1,1,1,Negativo,#RumboAlMundial,184,1870,10,4,0.0543
2171,12,6,13,5,7,Neutro,#GoleoElEquipo,280,4179,56,12,0.2
2172,215,1,3,2,3,Positivo,#VamosSeleccion,157,2048,19,3,0.121
2173,139,7,16,4,5,Neutro,#VamosSeleccion,245,2678,27,5,0.1102
2174,365,9,20,5,9,Positivo,#Campeones,70,1010,16,7,0.2286
2175,8,1,3,2,1,Neutro,#VamosSeleccion,380,4221,47,45,0.1237
2176,57,5,12,1,18,Neutro,#RumboAlMundial,164,1908,34,8,0.2073
2177,110,10,22,1,13,Neutro,#FanaticoDelFutbol,200,1951,36,23,0.18
2178,21,3,8,5,6,Negativo,#GoleoElEquipo,63,925,6,4,0.0952
2179,42,14,29,4,6,Neutro,#Mundial2026,601,8102,97,98,0.1614
2180,106,5,12,2,17,Neutro,#FutbolTotal,57,649,7,4,0.1228
2181,105,9,20,3,19,Negativo,#Mundial2026,388,3176,84,43,0.2165
2182,358,9,19,5,8,Neutro,#FutbolTotal,257,2065,45,41,0.1751
2183,126,7,15,3,8,Positivo,#GoleoElEquipo,71,687,14,3,0.1972
2184,30,2,5,1,7,Negativo,#GoleoElEquipo,96,1010,21,10,0.2188
2185,310,7,15,4,10,Negativo,#Mundial2026,59,881,7,7,0.1186
2186,263,12,26,4,19,Negativo,#DiaDePartido,86,713,13,15,0.1512
2187,353,10,21,3,12,Positivo,#Mundial2026,141,1638,11,24,0.078
2188,105,12,26,1,15,Positivo,#GoleoElEquipo,225,3285,17,30,0.0756
2189,105,7,15,2,5,Neutro,#Mundial2026,13,105,2,1,0.1538
2190,94,4,10,2,3,Negativo,#FanaticoDelFutbol,998,13042,152,150,0.1523
2191,165,13,27,4,12,Positivo,#GoleoElEquipo,617,5664,63,85,0.1021
2192,310,10,22,1,13,Neutro,#GoleoElEquipo,94,894,5,11,0.0532
2193,239,5,12,2,18,Positivo,#Mundial2026,49,501,10,6,0.2041
2194,300,4,9,3,15,Negativo,#DiaDePartido,1139,16094,160,96,0.1405
